mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__class_weight,param_classifier__l1_ratio,param_classifier__penalty,param_classifier__solver,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.2294878482818603,0.04507974704904411,0.015625429153442384,4.0387853961676974e-06,1,balanced,0.6,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.9083790133124511,0.9068128425998434,0.8840125391849529,0.8847962382445141,0.8926332288401254,0.8953267724363773,0.01047329939632839,9,0.9238001958863858,0.930460333006856,0.9345867606737172,0.9242068155111633,0.935957696827262,0.9298023603810769,0.005070457216361692
0.4843393325805664,0.03499757386626746,0.01582484245300293,0.008173913335041355,1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8825371965544244,0.8911511354737667,0.8675548589341693,0.8769592476489029,0.8699059561128527,0.8776216789448232,0.008585109976085088,55,0.8985308521057787,0.9034280117531831,0.9079514296905601,0.8965922444183314,0.9018801410105758,0.9016765357956859,0.003955471177797662
0.658807897567749,0.13239386352517843,0.02532620429992676,0.006637447902370225,1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8833202819107283,0.8919342208300705,0.8699059561128527,0.8785266457680251,0.8683385579937304,0.8784051325230813,0.008726758983689844,54,0.898922624877571,0.9079333986287953,0.9122600861731297,0.900313356835096,0.9063846455150802,0.9051628224059345,0.004939584573901094
0.8211225032806396,0.12535021395902715,0.023914194107055663,0.005165874223421639,1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8841033672670321,0.8903680501174628,0.8730407523510971,0.8769592476489029,0.8714733542319749,0.879188954323294,0.007091207252234214,50,0.9006856023506367,0.9102840352595495,0.9128476302389346,0.9024676850763808,0.9081472777124951,0.9068864461275993,0.004618331668001233
0.8696982860565186,0.08019797797644634,0.027048254013061525,0.00680835701625692,1,balanced,0.6,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 1, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8841033672670321,0.8911511354737667,0.8699059561128527,0.877742946708464,0.8706896551724138,0.8787186121469059,0.008082601109756834,53,0.9024485798237023,0.9118511263467189,0.9140227183705445,0.9030552291421856,0.9101057579318449,0.9082966823229993,0.004698243288358088
2.535084295272827,0.1300396646722601,0.01750912666320801,0.0019996382507586406,10,balanced,0.4,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8997650743931088,0.9005481597494127,0.8761755485893417,0.8871473354231975,0.8894984326018809,0.8906269101513884,0.00899066173494215,22,0.9275220372184133,0.9316356513222331,0.9396788092440266,0.9277320799059929,0.9381120250685469,0.9329361205518426,0.005105671277469368
3.90515079498291,1.2221726201821916,0.02807612419128418,0.010978883158903862,10,balanced,0.4,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.9013312451057165,0.9013312451057165,0.8824451410658307,0.8863636363636364,0.890282131661442,0.8923506798604685,0.0077400824872225025,17,0.9363369245837414,0.9377081292850147,0.945162553858206,0.9353701527614571,0.9449667058362711,0.9399088932649381,0.004275158601706087
4.322328042984009,0.21941548691021276,0.029648256301879884,0.007497349876476301,10,balanced,0.4,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.9028974158183242,0.9044635865309318,0.8887147335423198,0.8871473354231975,0.8934169278996865,0.8953279998428918,0.007142349190929635,8,0.9394711067580803,0.9449559255631733,0.9502546024285154,0.9392871132001567,0.9498629063846455,0.9447663308669142,0.00477898268448741
4.727100563049317,0.13176541401701508,0.016062593460083006,0.0004891129019933179,10,balanced,0.4,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.9052466718872357,0.9083790133124511,0.8910658307210031,0.8887147335423198,0.8926332288401254,0.897207895660627,0.008002526273888632,2,0.941234084231146,0.9465230166503428,0.954171562867215,0.9422248335291814,0.9522130826478653,0.9472733159851501,0.005186705102598359
2.270816278457642,0.03583857034860993,0.021715354919433594,0.005851935042205241,10,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8825371965544244,0.8888018794048551,0.8636363636363636,0.8730407523510971,0.8730407523510971,0.8762113888595675,0.008680707647020388,60,0.9247796278158668,0.9281096963761019,0.9326282804543674,0.9224441833137486,0.9204857030943987,0.9256894982108967,0.004299848246463097
2.9317018508911135,0.022073041728134863,0.022304248809814454,0.005770620880962086,10,balanced,0.4,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8872357086922474,0.8903680501174628,0.8714733542319749,0.8769592476489029,0.8855799373040752,0.8823232595989327,0.007013555887402836,35,0.9339862879529872,0.933790401567091,0.9408538973756365,0.9347826086956522,0.9388954171562868,0.9364617225495306,0.002873925006304261
3.9564228534698485,0.350209159508547,0.02008228302001953,0.006091567833350388,10,balanced,0.4,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8864526233359437,0.8966327329678935,0.872257053291536,0.8832288401253918,0.8769592476489029,0.8831060994739335,0.008362651389758146,30,0.9414299706170421,0.9463271302644466,0.945358401880141,0.9410497453975715,0.9428123775949863,0.9433955251508375,0.0021049152925774316
4.136260604858398,0.11354853518382894,0.027917194366455077,0.007274793613046287,10,balanced,0.4,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.4, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8919342208300705,0.8919342208300705,0.8706896551724138,0.8832288401253918,0.8840125391849529,0.8843598952285798,0.0077848085614932155,27,0.9439764936336924,0.9392752203721841,0.9486878182530356,0.9430082256169212,0.9520172346259302,0.9453929985003526,0.004468941226250265
2.5415249824523927,0.1253900969444464,0.028138065338134767,0.006240955563621347,10,balanced,0.5,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8997650743931088,0.9005481597494127,0.8761755485893417,0.8855799373040752,0.890282131661442,0.8904701703394761,0.009124111579517338,23,0.9275220372184133,0.9312438785504408,0.9392871132001567,0.927144535840188,0.9381120250685469,0.9326619179755491,0.005147185536303232
3.255017900466919,0.1725126172618071,0.019066476821899415,0.004410264220078657,10,balanced,0.5,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.9005481597494127,0.9021143304620204,0.8808777429467085,0.8879310344827587,0.890282131661442,0.8923506798604685,0.007974559397764288,17,0.9361410381978452,0.9379040156709109,0.945162553858206,0.9353701527614571,0.9447708578143361,0.9398697236605511,0.0042437815436449896
4.072460556030274,0.17269895905324928,0.01675891876220703,0.0076799353338767,10,balanced,0.5,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.9021143304620204,0.9044635865309318,0.8887147335423198,0.8879310344827587,0.8926332288401254,0.8951713827716313,0.006857153364631811,10,0.9382957884427032,0.944564152791381,0.9504504504504504,0.9392871132001567,0.9496670583627105,0.9444529126494803,0.00505501359069082
4.556541919708252,0.2141522015525432,0.024253034591674806,0.0076800291813938085,10,balanced,0.5,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.9036805011746281,0.9068128425998434,0.8910658307210031,0.8887147335423198,0.8918495297805643,0.8964246875636717,0.007343751120842591,5,0.941234084231146,0.9465230166503428,0.954563258911085,0.9422248335291814,0.9522130826478653,0.947351655193924,0.005292188994469329
2.2942097663879393,0.06993341390478636,0.01867232322692871,0.006907077532261336,10,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8825371965544244,0.8856695379796398,0.8644200626959248,0.8691222570532915,0.8824451410658307,0.8768388390698222,0.008433917096715416,58,0.9249755142017629,0.9238001958863858,0.9341950646298472,0.917743830787309,0.9302781041911476,0.9261985419392905,0.005644771113287971
2.7647931575775146,0.039701276606529445,0.02178964614868164,0.006121711097207531,10,balanced,0.5,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8841033672670321,0.8911511354737667,0.8683385579937304,0.8753918495297806,0.8855799373040752,0.880912969513677,0.008066943155336025,41,0.9332027424094026,0.933790401567091,0.9410497453975715,0.9373286329808069,0.9381120250685469,0.9366967094846839,0.0028984754199675162
3.5693944931030273,0.1536895221182199,0.026426124572753906,0.005989906880777637,10,balanced,0.5,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8888018794048551,0.8856695379796398,0.8730407523510971,0.8832288401253918,0.8785266457680251,0.8818535311258018,0.005540147342365346,36,0.9420176297747307,0.9371204701273261,0.9473168820994908,0.9416372894633764,0.9422248335291814,0.9420634209988211,0.0032323785601604373
4.077727556228638,0.12496609196643947,0.02401270866394043,0.0072570930464473694,10,balanced,0.5,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.5, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8903680501174628,0.8958496476115897,0.8714733542319749,0.8840125391849529,0.8840125391849529,0.8851432260661867,0.008140620987187984,26,0.9431929480901078,0.9424094025465231,0.9488836662749707,0.9441833137485312,0.9526047786917352,0.9462548218703736,0.0038906616727266293
2.4606697082519533,0.2880850674395918,0.01855168342590332,0.0025681574737878706,10,balanced,0.6,elasticnet,saga,CountVectorizer(),1000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.898981989036805,0.9013312451057165,0.8753918495297806,0.8863636363636364,0.890282131661442,0.8904701703394761,0.009323826906301116,23,0.9275220372184133,0.9312438785504408,0.9394829612220916,0.9279279279279279,0.9381120250685469,0.932857765997484,0.005037427673675953
2.8784762382507325,0.0738597455884796,0.024359941482543945,0.006294757445105622,10,balanced,0.6,elasticnet,saga,CountVectorizer(),1500,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.9005481597494127,0.9013312451057165,0.8808777429467085,0.8871473354231975,0.890282131661442,0.8920373229772954,0.007878327644676036,20,0.9357492654260529,0.938099902056807,0.9449667058362711,0.9349784567175872,0.9447708578143361,0.9397130375702109,0.004333878805807329
3.525178909301758,0.07600649062312248,0.027120685577392577,0.0055345772205095045,10,balanced,0.6,elasticnet,saga,CountVectorizer(),2000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.9028974158183242,0.9044635865309318,0.8879310344827587,0.8887147335423198,0.8918495297805643,0.8951712600309797,0.007087768438322933,11,0.938099902056807,0.944564152791381,0.9502546024285154,0.9390912651782217,0.9494712103407755,0.9442962265591403,0.005056491766470735
4.124733543395996,0.20812775807755882,0.01735539436340332,0.0034339728122679248,10,balanced,0.6,elasticnet,saga,CountVectorizer(),5000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.9044635865309318,0.9060297572435395,0.890282131661442,0.8879310344827587,0.8918495297805643,0.8961112079398472,0.0075788537022351225,7,0.9414299706170421,0.9463271302644466,0.954171562867215,0.9416372894633764,0.9518213866039953,0.947077467963215,0.0051939141622601055
2.133095407485962,0.07982508895985596,0.022307109832763673,0.007595657171935738,10,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8825371965544244,0.8825371965544244,0.8628526645768025,0.8746081504702194,0.8793103448275862,0.8763691105966915,0.0073557694518051235,59,0.9316356513222331,0.9214495592556318,0.9322365844104975,0.9214649432040737,0.9294947121034077,0.9272562900591688,0.004821835566819047
2.5912070751190184,0.0189862106641358,0.020151853561401367,0.0032052218000199824,10,balanced,0.6,elasticnet,saga,TfidfVectorizer(),1500,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8880187940485513,0.8981989036805011,0.8730407523510971,0.8730407523510971,0.8894984326018809,0.8843595270066255,0.00987477850007531,28,0.9351616062683643,0.9418217433888345,0.945554249902076,0.9334116725421073,0.9416372894633764,0.9395173123129517,0.004527699930758915
3.042161703109741,0.057196525996828486,0.019649457931518555,0.006179993001620319,10,balanced,0.6,elasticnet,saga,TfidfVectorizer(),2000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.880187940485513,0.8888018794048551,0.8612852664576802,0.8840125391849529,0.9028213166144201,0.8834217884294843,0.01346194218297913,29,0.9392752203721841,0.93692458374143,0.9369369369369369,0.9388954171562868,0.9614179396788093,0.9426900195771294,0.009414170836751548
3.2035656452178953,0.06226749920773368,0.02204165458679199,0.005415014862217774,10,balanced,0.6,elasticnet,saga,TfidfVectorizer(),5000,"{'classifier__C': 10, 'classifier__class_weight': 'balanced', 'classifier__l1_ratio': 0.6, 'classifier__penalty': 'elasticnet', 'classifier__solver': 'saga', 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8919342208300705,0.8966327329678935,0.8746081504702194,0.8832288401253918,0.8847962382445141,0.8862400365276178,0.007574754183171713,25,0.9447600391772771,0.9429970617042116,0.9502546024285154,0.9437916177046611,0.9526047786917352,0.9468816199412802,0.00382806918432208
