mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.14182944297790528,0.0485317815970147,0.0010005474090576173,0.0012664825944977416,1,CountVectorizer(),1000,"{'classifier__alpha': 1, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",,,,,,,,1,,,,,,,
0.11365332603454589,0.03160336318471697,0.0031938076019287108,0.0063876152038574215,1,CountVectorizer(),1500,"{'classifier__alpha': 1, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",,,,,,,,1,,,,,,,
0.14693431854248046,0.02754253535042898,0.0010010242462158204,0.0012665163280404098,1,CountVectorizer(),2000,"{'classifier__alpha': 1, 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",,,,,,,,1,,,,,,,
0.12018647193908691,0.01951789786211499,0.0,0.0,1,CountVectorizer(),5000,"{'classifier__alpha': 1, 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",,,,,,,,1,,,,,,,
0.09891395568847657,0.009955589103598821,0.0,0.0,10,CountVectorizer(),1000,"{'classifier__alpha': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",,,,,,,,1,,,,,,,
0.10040125846862794,0.0005294608276212116,0.0,0.0,10,CountVectorizer(),1500,"{'classifier__alpha': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",,,,,,,,1,,,,,,,
0.10702595710754395,0.006621817426842341,0.003125429153442383,0.006250858306884766,10,CountVectorizer(),2000,"{'classifier__alpha': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",,,,,,,,1,,,,,,,
0.10647115707397461,0.00778665842520083,0.0,0.0,10,CountVectorizer(),5000,"{'classifier__alpha': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",,,,,,,,1,,,,,,,
